52	3935.8	951.3	1192.3	2009.4	148.7	669.5
53	3935.8	935	1192.3	2025	148.7	669.5
54	3935.8	941.9	1192.3	2018.3	148.7	669.5
55	3935.8	986.8	1192.3	1974.2	148.7	669.5
56	3935.8	935.3	1192.3	2025	148.7	669.5
57	3935.8	984.8	1192.3	1974.9	148.7	669.5
58	3935.8	935.5	1192.3	2025	148.7	669.5
59	3935.8	959.9	1192.3	2000.3	148.7	669.5
60	3935.8	944.7	1192.3	2014.7	148.7	669.5
61	3935.8	990.4	1192.3	1970	148.7	669.5
62	3935.8	991.7	1192.3	1969.2	148.7	669.5
63	3935.8	935.3	1192.3	2025.2	148.7	669.5
64	3935.8	935.8	1192.3	2024.7	148.7	669.5
65	3935.8	998.5	1192.3	1961.3	148.7	669.5
66	3935.8	935.5	1192.3	2025.1	148.7	669.5
67	3935.8	941.4	1192.3	2018.8	148.7	669.5
68	3935.8	998.5	1192.3	1961.5	148.7	669.5
69	3935.8	935.5	1192.3	2024.8	148.7	669.5
70	3935.8	996.2	1192.3	1964.3	148.7	669.5
71	3935.8	941.4	1192.3	2019.1	148.7	669.5
72	3935.8	998.7	1192.3	1961.2	148.7	669.5
73	3935.8	935.5	1192.3	2024.9	148.7	669.5
74	3935.8	996.8	1192.3	1962.8	148.7	669.5
75	3935.8	935.5	1192.3	2025.1	148.7	669.5
76	3935.8	997.5	1192.3	1962.3	148.7	669.5
77	3935.8	935.5	1192.3	2024.9	148.7	669.5
78	3935.8	935.3	1192.3	2025.1	148.7	669.5
79	3935.8	935.5	1192.3	2025	148.7	669.5
80	3935.8	1028.7	1192.9	1931.4	148.7	669.6
81	3935.8	1059.3	1193.1	1900.4	148.7	669.8
82	3935.8	941.8	1193.1	2019.4	148.7	669.8
83	3935.8	1038.7	1193.1	1922.6	148.7	669.8
84	3935.8	1059.9	1193.1	1900.4	148.7	669.8
85	3935.8	1058.8	1193.1	1900.4	148.7	669.8
86	3935.8	996.7	1193.1	1964.5	148.7	669.8
87	3935.8	1058.6	1193.1	1900.4	148.7	669.8
88	3935.8	996	1193.1	1964.1	148.7	669.8
89	3935.8	1057.7	1193.6	1901.7	148.7	670.3
90	3935.8	1058	1193.6	1901.8	148.7	670.3
91	3935.8	1027	1193.6	1933.7	148.7	670.3
92	3935.8	1026.2	1193.6	1933.6	148.7	670.3
93	3935.8	1025.7	1193.6	1933.5	148.7	670.3
94	3935.8	1025.2	1193.6	1933.5	148.7	670.3
95	3935.8	1025	1193.6	1933.5	148.7	670.3
96	3935.8	1026.4	1193.8	1930.8	148.7	670.5
97	3935.8	931.7	1194.7	2027	148.7	671.4
98	3935.8	900.5	1195	2059	148.7	671.7
99	3935.8	899.7	1195	2059.4	148.7	671.7
100	3935.8	884.5	1195	2074.8	148.7	671.7
101	3935.8	868	1195	2091	148.7	671.7
102	3935.8	929.7	1195	2027.4	148.7	671.7
103	3935.8	836.2	1195	2122.8	148.7	671.7
104	3935.8	930.9	1195	2027	148.7	671.7
105	3935.8	900.2	1195	2058.8	148.8	671.7
106	3935.8	900.2	1195	2059.4	148.8	671.7
107	3935.8	899.9	1195	2058.9	148.8	671.7
108	3935.8	867.9	1195	2091.1	148.8	671.7
109	3935.8	930.2	1195	2027.1	148.8	671.7
110	3935.8	861.7	1195	2097.7	148.8	671.7
111	3935.8	916.6	1195	2043	148.8	671.7
112	3935.8	883.8	1195	2075	148.8	671.7
113	3935.8	883.6	1195	2075.3	148.8	671.7
114	3935.8	947.8	1195	2011.2	148.8	671.7
115	3935.8	874	1195	2085	148.8	671.7
116	3935.8	873.8	1195	2084.9	148.8	671.7
117	3935.8	840	1195	2116.2	148.8	671.7
118	3935.8	922.3	1195	2035.1	148.8	671.7
119	3935.8	891.8	1195	2066.9	148.8	671.7
120	3935.8	929.4	1195	2029.4	148.8	671.7
121	3935.8	946.1	1195	2011.6	148.8	671.7
122	3935.8	819.2	1195	2139	148.8	671.7
123	3935.8	882.7	1195	2075.1	148.8	671.7
124	3935.8	816.7	1195	2141.8	148.8	671.7
125	3935.8	881.7	1195	2075.1	148.8	671.7
126	3935.8	819.9	1195	2139	148.8	671.7
127	3935.8	902.6	1195.8	2055.3	148.8	672.4
128	3935.8	676.9	1196.8	2278.2	148.8	673.5
129	3935.8	496.5	1196.9	2459.6	148.8	673.6
130	3935.8	575	1196.9	2380.9	148.8	673.6
131	3935.8	442.6	1196.9	2513.3	148.8	673.6
132	3935.8	615.4	1196.9	2341.3	148.8	673.6
133	3935.8	616.8	1196.9	2339.5	148.8	673.6
134	3935.8	615.8	1196.9	2340.2	148.8	673.6
135	3935.8	600.5	1196.9	2354.4	148.8	673.6
136	3935.8	551.3	1196.9	2403.4	148.8	673.6
137	3935.8	652.5	1196.9	2302.9	148.8	673.6
138	3935.8	680.5	1196.9	2274.5	148.8	673.6
139	3935.8	557.4	1196.9	2397.2	148.8	673.6
140	3935.8	905	1197.3	2049.1	148.8	673.9
141	3935.8	902.5	1197.3	2053.3	148.8	674
142	3935.8	892.4	1197.3	2063.5	148.8	674
143	3935.8	902.3	1197.4	2053.4	148.8	674
144	3935.8	901.5	1197.4	2053.3	148.8	674
145	3935.8	872	1197.4	2083.9	148.8	674
146	3935.8	902.4	1197.4	2053.5	148.8	674
147	3935.8	902.6	1197.4	2053.5	148.8	674.1
148	3935.8	854.2	1197.4	2101.3	148.8	674.1
149	3935.8	949.7	1198.1	2005.1	148.8	674.8
150	3935.8	875.2	1198.3	2080.6	148.8	674.9
151	3935.8	747.6	1198.6	2207.1	148.8	675.3
152	3935.8	746.6	1198.6	2207.3	148.8	675.3
153	3935.8	873.1	1198.6	2081	148.8	675.3
154	3935.8	737	1198.6	2216.8	148.8	675.3
155	3935.8	864	1198.6	2090.4	148.8	675.3
156	3935.8	800.8	1198.6	2153.5	148.8	675.3
157	3935.8	737.5	1198.6	2216.6	148.8	675.3
158	3935.8	864	1198.6	2090.4	148.8	675.3
159	3935.8	737.3	1198.6	2216.9	148.8	675.3
160	3935.8	863.7	1198.6	2090.4	148.8	675.3
161	3935.8	800.4	1198.7	2153.6	148.8	675.3
162	3935.8	737.4	1198.7	2216.9	148.8	675.3
163	3935.8	820.4	1198.7	2134.8	148.8	675.3
164	3935.8	837.9	1198.7	2117.3	148.8	675.3
165	3935.8	914.6	1198.6	2040.1	148.8	675.3
166	3935.8	820.6	1198.7	2134.9	148.8	675.3
167	3935.8	756.1	1198.7	2198.1	148.8	675.3
168	3935.8	883.9	1198.7	2071.6	148.8	675.3
169	3935.8	819.1	1198.7	2134.9	148.8	675.3
170	3935.8	755.9	1198.7	2198.1	148.9	675.3
171	3935.8	820.6	1198.7	2134.7	148.9	675.3
172	3935.8	755.7	1198.7	2198.3	148.9	675.3
173	3935.8	882.7	1198.7	2071.8	148.9	675.3
174	3935.8	819.1	1198.7	2135	148.9	675.3
175	3935.8	754.9	1198.7	2198.3	148.9	675.3
176	3935.8	820.1	1198.7	2134.9	148.9	675.3
177	3935.8	851.1	1198.7	2103.4	148.9	675.3
178	3935.8	787.6	1198.7	2166.7	148.9	675.3
179	3935.8	757.1	1198.7	2197.9	148.9	675.3
180	3935.8	787.6	1198.7	2166.7	148.9	675.3
181	3935.8	985	1200.2	1968.1	148.9	676.8
182	3935.8	1048.5	1200.2	1904.2	148.9	676.8
183	3935.8	1048.2	1200.2	1904.2	148.9	676.8
184	3935.8	1033.5	1200.2	1919.9	148.9	676.8
185	3935.8	1029.8	1200.2	1920.7	148.9	676.8
186	3935.8	738	1200.2	2213.7	148.9	676.8
187	3935.8	994.8	1200.2	1958.9	148.9	676.8
188	3935.8	1022.3	1200.2	1929.3	148.9	676.8
189	3935.8	987.3	1200.2	1962.4	148.9	676.8
190	3935.8	960.1	1200.2	1993.3	148.9	676.8
191	3935.8	1020.9	1200.2	1929.6	148.9	676.8
192	3935.8	1019.9	1200.2	1929.6	148.9	676.9
193	3935.8	968.6	1200.2	1984.1	148.9	676.9
194	3935.8	997.5	1200.2	1952.1	148.9	676.9
195	3935.8	997.3	1200.2	1952.2	148.9	676.9
196	3935.8	968.7	1200.2	1984.1	148.9	676.9
197	3935.8	997.5	1200.2	1952.1	148.9	676.9
198	3935.8	998	1200.2	1952.2	148.9	676.9
199	3935.8	968.4	1200.2	1984.1	148.9	676.9
200	3935.8	975.6	1200.2	1978	148.9	676.9
201	3935.8	951.7	1200.2	1999.8	148.9	676.9
202	3935.8	920.4	1200.2	2032.2	148.9	676.9
203	3935.8	998.2	1200.2	1952.1	148.9	676.9
204	3935.8	998.2	1200.2	1952.1	148.9	676.9
205	3935.8	967.9	1200.2	1983.9	148.9	676.9
206	3935.8	998.4	1200.2	1952.1	148.9	676.9
207	3935.8	998.4	1200.2	1952.1	148.9	676.9
208	3935.8	1016.3	1200.2	1935.9	148.9	676.9
209	3935.8	1033.9	1200.2	1920.1	148.9	676.9
210	3935.8	1017.9	1200.2	1936	148.9	676.9
211	3935.8	881.1	1200.2	2071.9	148.9	676.9
212	3935.8	1014.2	1200.2	1936.2	148.9	676.9
213	3935.8	1002.4	1212.2	1936.2	148.9	688.9
214	3935.8	938.9	1212.2	1999.6	148.9	688.9
215	3935.8	732.4	1212.6	2205.3	148.9	689.2
216	3935.8	698.9	1212.6	2238.6	148.9	689.2
217	3935.8	665.4	1212.6	2272.1	148.9	689.2
218	3935.8	618.4	1212.6	2318.9	148.9	689.2
219	3935.8	556.4	1212.6	2380.6	148.9	689.2
220	3935.8	472.8	1212.6	2464.2	148.9	689.2
221	3935.8	451.1	1212.6	2485.7	148.9	689.2
222	3935.8	449.6	1212.6	2487.5	148.9	689.2
223	3935.8	449.6	1212.6	2487.5	148.9	689.2
224	3935.8	264.8	1214.1	2673.4	148.9	690.6
225	3935.8	1248	495.3	1914.6	115.9	519.5
226	3935.8	2375.4	497.7	789.3	116.4	518.7
227	3935.8	2375.5	497.6	789.3	116.4	518.8
228	3935.8	2375	497.7	789.7	116.8	518.8
229	3935.8	2375	497.7	789.7	116.8	518.8
230	3935.8	2374.9	497.7	789.8	116.8	518.8
231	3935.8	2374.6	497.7	789.8	116.8	518.8
232	3935.8	2374.6	497.7	789.8	116.8	518.8
233	3935.8	2374.6	497.7	789.8	116.8	518.8
234	3935.8	2373.5	498.9	789.8	116.8	519.9
235	3935.8	2372.7	499.2	790.2	116.9	520
236	3935.8	2372.6	499.1	790.3	116.9	520
237	3935.8	2372.6	499.1	790.3	116.9	520
238	3935.8	2372.6	499.1	790.3	116.9	520
239	3935.8	2372.6	499.1	790.3	116.9	520
240	3935.8	2372.6	499.2	790.3	116.9	520
241	3935.8	2372.6	499.2	790.3	116.9	520
242	3935.8	2372.7	499.2	790.3	116.9	520
243	3935.8	2372.7	499.2	790.3	116.9	520
244	3935.8	2372.6	499.2	790.3	116.9	520
245	3935.8	2372.6	499.2	790.3	116.9	520
246	3935.8	2372.3	499.2	790.2	116.9	520
247	3935.8	2372.3	499.2	790.2	116.9	520
248	3935.8	2372.2	499.2	790.2	116.9	520
249	3935.8	2372.2	499.2	790.2	116.9	520
250	3935.8	2372.2	499.2	790.2	116.9	520
251	3935.8	2372.3	499.2	790.2	116.9	520
252	3935.8	2372.3	499.4	790.2	116.9	520
253	3935.8	2372.3	499.3	790.2	116.9	520.2
254	3935.8	2372.3	499.3	790.2	116.9	520.2
255	3935.8	2372.3	499.3	790.2	116.9	520.2
256	3935.8	2372.3	499.3	790.2	116.9	520.2
257	3935.8	2372.3	499.3	790.2	116.9	520.2
258	3935.8	2372.3	499.3	790.2	116.9	520.2
259	3935.8	2372.3	499.3	790.2	116.9	520.2
260	3935.8	2372.3	499.3	790.2	116.9	520.2
261	3935.8	2372.3	499.3	790.3	117	520.2
262	3935.8	2372.3	499.3	790.3	117	520.2
263	3935.8	2372.3	499.3	790.3	117	520.3
264	3935.8	2372.3	499.3	790.3	117	520.3
265	3935.8	2372.3	499.3	790.3	117	520.3
266	3935.8	2372.3	499.3	790.3	117	520.3
267	3935.8	2372.3	499.3	790.3	117	520.3
268	3935.8	2372.3	499.3	790.3	117	520.3
269	3935.8	2372.1	499.3	790.3	117	520.3
270	3935.8	2372.2	499.3	790.3	117	520.2
271	3935.8	2372.2	499.3	790.3	117	520.2
272	3935.8	2372.2	499.3	790.3	117	520.2
273	3935.8	2372.1	499.3	790.3	117	520.2
274	3935.8	2372.1	499.3	790.3	117	520.2
275	3935.8	2372.1	499.3	790.3	117	520.2
276	3935.8	2372.2	499.3	790.3	117	520.2
277	3935.8	2372.2	499.3	790.3	117	520.2
278	3935.8	2372.2	499.3	790.3	117	520.2
279	3935.8	2372.2	499.3	790.3	117	520.2
280	3935.8	2372.2	499.3	790.3	117	520.2
281	3935.8	2372.2	499.4	790.4	117	520.2
282	3935.8	2372.2	499.4	790.4	117	520.2
283	3935.8	2372.2	499.4	790.4	117	520.2
284	3935.8	2372.2	499.4	790.4	117	520.2
285	3935.8	2372.2	499.4	790.4	117	520.2
286	3935.8	2372.2	499.4	790.4	117	520.2
287	3935.8	2372.2	499.4	790.4	117	520.2
288	3935.8	2372.2	499.4	790.4	117	520.2
